top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,similarity_only,u007_e005|u007_e007|u007_e017,案例阅读 status update|申请材料 status update|Semantic similar wrong status,0.12|0.09375|0.089552,u007_e005|u007_e001|u007_e017,0.6666666666666666,0.0,1.0,0.6666666666666666,0.649014791936513,214,0.0
3,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_similarity_hybrid,u007_e018|u007_e014|u007_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.488732|0.479333|0.45,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,254,0.0
3,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e001,Mixed review and reminder|Mixed planning for today|案例阅读 planning,0.844676|0.838963|0.79227,u007_e005|u007_e001|u007_e017,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2781491965442198,236,0.0
1,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e006,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,similarity_only,u007_e010,模拟法庭 dependency discussion,0.172414,u007_e006,0.0,1.0,0.0,0.0,0.0,80,0.0
1,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_similarity_hybrid,u007_e015,Mixed review and reminder,0.481429,u007_e006,0.0,1.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.900847,u007_e006,0.0,1.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e006,0.0,1.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,similarity_only,u007_e010|u007_e006,模拟法庭 dependency discussion|模拟法庭 status update,0.172414|0.112903,u007_e006,1.0,1.0,0.0,1.0,0.6309297535714574,151,1.0
2,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_similarity_hybrid,u007_e015|u007_e016,Mixed review and reminder|Recent irrelevant side matter,0.481429|0.465278,u007_e006,0.0,1.0,0.0,0.0,0.0,158,0.0
2,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.900847|0.784319,u007_e006,0.0,1.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e006,0.0,1.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,similarity_only,u007_e010|u007_e006|u007_e002,模拟法庭 dependency discussion|模拟法庭 status update|模拟法庭 planning,0.172414|0.112903|0.095238,u007_e006,1.0,1.0,0.0,1.0,0.6309297535714574,213,1.0
3,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,recency_similarity_hybrid,u007_e015|u007_e016|u007_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.481429|0.465278|0.464474,u007_e006,0.0,1.0,0.0,0.0,0.0,240,0.0
3,u007,u007_q006,task,task_status,模拟法庭的资料收集完成了吗？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e007,Mixed review and reminder|Mixed planning for today|申请材料 status update,0.900847|0.784319|0.770356,u007_e006,0.0,1.0,0.0,0.0,0.0,244,0.0
1,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e007,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,similarity_only,u007_e007,申请材料 status update,0.115942,u007_e007,1.0,1.0,1.0,1.0,1.0,72,1.0
1,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.500658,u007_e007,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e007,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e007,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,similarity_only,u007_e007|u007_e018,申请材料 status update|Urgent wrong domain,0.115942|0.092105,u007_e007,1.0,1.0,1.0,1.0,1.0,154,1.0
2,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u007_e018|u007_e015,Urgent wrong domain|Mixed review and reminder,0.500658|0.471711,u007_e007,0.0,0.0,0.0,0.0,0.0,163,0.0
2,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u007_e015|u007_e007,Mixed review and reminder|申请材料 status update,0.844676|0.802637,u007_e007,1.0,1.0,0.0,1.0,0.6309297535714574,153,1.0
3,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e007,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,similarity_only,u007_e007|u007_e018|u007_e003,申请材料 status update|Urgent wrong domain|申请材料 planning,0.115942|0.092105|0.083333,u007_e007,1.0,1.0,1.0,1.0,1.0,225,1.0
3,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u007_e018|u007_e015|u007_e016,Urgent wrong domain|Mixed review and reminder|Recent irrelevant side matter,0.500658|0.471711|0.464286,u007_e007,0.0,0.0,0.0,0.0,0.0,240,0.0
3,u007,u007_q007,task,task_status,申请材料那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u007_e015|u007_e007|u007_e014,Mixed review and reminder|申请材料 status update|Mixed planning for today,0.844676|0.802637|0.784319,u007_e007,1.0,1.0,0.0,1.0,0.6309297535714574,244,1.0
1,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,similarity_only,u007_e005,案例阅读 status update,0.109091,u007_e009|u007_e005,0.5,0.0,1.0,0.5,0.46927872602275644,62,0.0
1,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.486184,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,similarity_only,u007_e005|u007_e007,案例阅读 status update|申请材料 status update,0.109091|0.086957,u007_e009|u007_e005,0.5,0.0,1.0,0.5,0.46927872602275644,133,0.0
2,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_similarity_hybrid,u007_e018|u007_e014,Urgent wrong domain|Mixed planning for today,0.486184|0.4775,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,173,0.0
2,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.828863,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,similarity_only,u007_e005|u007_e007|u007_e017,案例阅读 status update|申请材料 status update|Semantic similar wrong status,0.109091|0.086957|0.083333,u007_e009|u007_e005,0.5,0.0,1.0,0.5,0.46927872602275644,214,0.0
3,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,recency_similarity_hybrid,u007_e018|u007_e014|u007_e016,Urgent wrong domain|Mixed planning for today|Recent irrelevant side matter,0.486184|0.4775|0.457237,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,250,0.0
3,u007,u007_q008,task,task_context,案例阅读为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e001,Mixed review and reminder|Mixed planning for today|案例阅读 planning,0.844676|0.828863|0.781483,u007_e009|u007_e005,0.0,0.0,0.0,0.0,0.0,236,0.0
1,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,similarity_only,u007_e004,导师邮件 planning,0.096774,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,71,0.0
1,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.457143,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,similarity_only,u007_e004|u007_e008,导师邮件 planning|导师邮件 status update,0.096774|0.09375,u007_e008|u007_e020,0.5,1.0,0.0,0.5,0.52129602861432,143,0.0
2,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_similarity_hybrid,u007_e018|u007_e014,Urgent wrong domain|Mixed planning for today,0.457143|0.456875,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,173,0.0
2,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,similarity_only,u007_e004|u007_e008|u007_e020,导师邮件 planning|导师邮件 status update|Superseded MU distractor,0.096774|0.09375|0.072464,u007_e008|u007_e020,1.0,1.0,0.0,1.0,0.6590018048024133,225,1.0
3,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,recency_similarity_hybrid,u007_e018|u007_e014|u007_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.457143|0.456875|0.45,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,254,0.0
3,u007,u007_q009,task,task_context,导师邮件当前有效计划是什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e007,Mixed review and reminder|Mixed planning for today|申请材料 status update,0.844676|0.784319|0.758506,u007_e008|u007_e020,0.0,1.0,0.0,0.0,0.0,244,0.0
1,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e009|u007_e014,0.5,0.0,1.0,0.5,0.46927872602275644,91,0.0
1,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,similarity_only,u007_e009,案例阅读 dependency discussion,0.116667,u007_e009|u007_e014,0.5,1.0,1.0,0.5,0.7039180890341347,83,0.0
1,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.480137,u007_e009|u007_e014,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e009|u007_e014,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e009|u007_e014,0.5,0.0,1.0,0.5,0.46927872602275644,172,0.0
2,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,similarity_only,u007_e009|u007_e005,案例阅读 dependency discussion|案例阅读 status update,0.116667|0.075472,u007_e009|u007_e014,0.5,1.0,1.0,0.5,0.7039180890341347,145,0.0
2,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_similarity_hybrid,u007_e018|u007_e014,Urgent wrong domain|Mixed planning for today,0.480137|0.478947,u007_e009|u007_e014,0.5,0.0,0.0,0.5,0.2960819109658652,173,0.0
2,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.836593,u007_e009|u007_e014,0.5,0.0,0.0,0.5,0.2960819109658652,172,0.0
3,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e009|u007_e014,0.5,0.0,1.0,0.5,0.46927872602275644,249,0.0
3,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,similarity_only,u007_e009|u007_e005|u007_e001,案例阅读 dependency discussion|案例阅读 status update|案例阅读 planning,0.116667|0.075472|0.061538,u007_e009|u007_e014,0.5,1.0,1.0,0.5,0.7039180890341347,208,0.0
3,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,recency_similarity_hybrid,u007_e018|u007_e014|u007_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.480137|0.478947|0.465493,u007_e009|u007_e014,0.5,0.0,0.0,0.5,0.2960819109658652,254,0.0
3,u007,u007_q010,task,task_dependency,做案例阅读前还缺什么依赖？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e001,Mixed review and reminder|Mixed planning for today|案例阅读 planning,0.844676|0.836593|0.789732,u007_e009|u007_e014,0.5,0.0,0.0,0.5,0.2960819109658652,236,0.0
1,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e010|u007_e006|u007_e015,0.0,1.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,similarity_only,u007_e010,模拟法庭 dependency discussion,0.078125,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,80,0.0
1,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,recency_similarity_hybrid,u007_e015,Mixed review and reminder,0.480986,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,82,0.0
1,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.898266,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,82,0.0
2,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,172,0.0
2,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,similarity_only,u007_e010|u007_e002,模拟法庭 dependency discussion|模拟法庭 planning,0.078125|0.076923,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,141,0.0
2,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,recency_similarity_hybrid,u007_e015|u007_e016,Mixed review and reminder|Recent irrelevant side matter,0.480986|0.457432,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,158,0.0
2,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.898266|0.784319,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,172,0.0
3,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e010|u007_e006|u007_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,249,0.0
3,u007,u007_q011,task,task_dependency,模拟法庭卡住的前置条件是什么？,similarity_only,u007_e010|u007_e002|u007_e006,模拟法庭 dependency discussion|模拟法庭 planning|模拟法庭 status update,0.078125|0.076923|0.060606,u007_e010|u007_e006|u007_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7636451603657846,213,0.0
