top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u005,u005_q006,task,task_status,供应商合同的资料收集完成了吗？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e006,0.0,1.0,0.0,0.0,0.0,251,0.0
3,u005,u005_q006,task,task_status,供应商合同的资料收集完成了吗？,similarity_only,u005_e010|u005_e006|u005_e002,供应商合同 dependency discussion|供应商合同 status update|供应商合同 planning,0.186441|0.126984|0.109375,u005_e006,1.0,1.0,0.0,1.0,0.6309297535714574,216,1.0
3,u005,u005_q006,task,task_status,供应商合同的资料收集完成了吗？,recency_similarity_hybrid,u005_e015|u005_e016|u005_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.489286|0.465068|0.457051,u005_e006,0.0,1.0,0.0,0.0,0.0,241,0.0
3,u005,u005_q006,task,task_status,供应商合同的资料收集完成了吗？,proposed_TMT_decay_event_memory,u005_e006|u005_e002|u005_e010,供应商合同 status update|供应商合同 planning|供应商合同 dependency discussion,0.722398|0.713143|0.683287,u005_e006,1.0,1.0,1.0,1.0,1.0,216,1.0
1,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e007,0.0,0.0,0.0,0.0,0.0,92,0.0
1,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,similarity_only,u005_e007,网络迁移 status update,0.115942,u005_e007,1.0,1.0,1.0,1.0,1.0,72,1.0
1,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u005_e018,Urgent wrong domain,0.500658,u005_e007,0.0,0.0,0.0,0.0,0.0,83,0.0
1,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u005_e018,Urgent wrong domain,0.678945,u005_e007,0.0,0.0,0.0,0.0,0.0,83,0.0
2,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e007,0.0,0.0,0.0,0.0,0.0,174,0.0
2,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,similarity_only,u005_e007|u005_e018,网络迁移 status update|Urgent wrong domain,0.115942|0.092105,u005_e007,1.0,1.0,1.0,1.0,1.0,154,1.0
2,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u005_e018|u005_e015,Urgent wrong domain|Mixed review and reminder,0.500658|0.479333,u005_e007,0.0,0.0,0.0,0.0,0.0,165,0.0
2,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u005_e018|u005_e007,Urgent wrong domain|网络迁移 status update,0.678945|0.678167,u005_e007,1.0,1.0,0.0,1.0,0.6309297535714574,154,1.0
3,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e007,0.0,0.0,0.0,0.0,0.0,251,0.0
3,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,similarity_only,u005_e007|u005_e018|u005_e003,网络迁移 status update|Urgent wrong domain|网络迁移 planning,0.115942|0.092105|0.083333,u005_e007,1.0,1.0,1.0,1.0,1.0,226,1.0
3,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u005_e018|u005_e015|u005_e016,Urgent wrong domain|Mixed review and reminder|Recent irrelevant side matter,0.500658|0.479333|0.464286,u005_e007,0.0,0.0,0.0,0.0,0.0,241,0.0
3,u005,u005_q007,task,task_status,网络迁移那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u005_e018|u005_e007|u005_e003,Urgent wrong domain|网络迁移 status update|网络迁移 planning,0.678945|0.678167|0.632393,u005_e007,1.0,1.0,0.0,1.0,0.6309297535714574,226,1.0
1,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,92,0.0
1,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,similarity_only,u005_e005,办公室搬迁 status update,0.125,u005_e009|u005_e005,0.5,0.0,1.0,0.5,0.46927872602275644,63,0.0
1,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_similarity_hybrid,u005_e018,Urgent wrong domain,0.493421,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,83,0.0
1,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u005_e009,办公室搬迁 dependency discussion,0.713259,u005_e009|u005_e005,0.5,1.0,1.0,0.5,0.7039180890341347,85,0.0
2,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,174,0.0
2,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,similarity_only,u005_e005|u005_e007,办公室搬迁 status update|网络迁移 status update,0.125|0.101449,u005_e009|u005_e005,0.5,0.0,1.0,0.5,0.46927872602275644,135,0.0
2,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_similarity_hybrid,u005_e018|u005_e014,Urgent wrong domain|Mixed planning for today,0.493421|0.483951,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,174,0.0
2,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u005_e009|u005_e005,办公室搬迁 dependency discussion|办公室搬迁 status update,0.713259|0.698958,u005_e009|u005_e005,1.0,1.0,1.0,1.0,1.0,147,1.0
3,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,251,0.0
3,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,similarity_only,u005_e005|u005_e007|u005_e017,办公室搬迁 status update|网络迁移 status update|Semantic similar wrong status,0.125|0.101449|0.09589,u005_e009|u005_e005,0.5,0.0,1.0,0.5,0.46927872602275644,217,0.0
3,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,recency_similarity_hybrid,u005_e018|u005_e014|u005_e016,Urgent wrong domain|Mixed planning for today|Recent irrelevant side matter,0.493421|0.483951|0.457143,u005_e009|u005_e005,0.0,0.0,0.0,0.0,0.0,251,0.0
3,u005,u005_q008,task,task_context,办公室搬迁为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u005_e009|u005_e005|u005_e017,办公室搬迁 dependency discussion|办公室搬迁 status update|Semantic similar wrong status,0.713259|0.698958|0.68881,u005_e009|u005_e005,1.0,1.0,1.0,1.0,1.0,229,1.0
1,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,92,0.0
1,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,similarity_only,u005_e004,差旅行程 planning,0.096774,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,71,0.0
1,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_similarity_hybrid,u005_e018,Urgent wrong domain,0.457143,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,83,0.0
1,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,proposed_TMT_decay_event_memory,u005_e004,差旅行程 planning,0.706952,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,71,0.0
2,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,174,0.0
2,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,similarity_only,u005_e004|u005_e008,差旅行程 planning|差旅行程 status update,0.096774|0.09375,u005_e008|u005_e020,0.5,1.0,0.0,0.5,0.52129602861432,143,0.0
2,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_similarity_hybrid,u005_e018|u005_e014,Urgent wrong domain|Mixed planning for today,0.457143|0.45679,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,174,0.0
2,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,proposed_TMT_decay_event_memory,u005_e004|u005_e008,差旅行程 planning|差旅行程 status update,0.706952|0.704823,u005_e008|u005_e020,0.5,1.0,0.0,0.5,0.52129602861432,143,0.0
3,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,251,0.0
3,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,similarity_only,u005_e004|u005_e008|u005_e020,差旅行程 planning|差旅行程 status update|Superseded MU distractor,0.096774|0.09375|0.072464,u005_e008|u005_e020,1.0,1.0,0.0,1.0,0.6590018048024133,225,1.0
3,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,recency_similarity_hybrid,u005_e018|u005_e014|u005_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.457143|0.45679|0.45,u005_e008|u005_e020,0.0,1.0,0.0,0.0,0.0,256,0.0
3,u005,u005_q009,task,task_context,差旅行程当前有效计划是什么？,proposed_TMT_decay_event_memory,u005_e004|u005_e008|u005_e020,差旅行程 planning|差旅行程 status update|Superseded MU distractor,0.706952|0.704823|0.614408,u005_e008|u005_e020,1.0,1.0,0.0,1.0,0.6590018048024133,225,1.0
1,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e009|u005_e014,0.5,0.0,1.0,0.5,0.46927872602275644,92,0.0
1,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,similarity_only,u005_e009,办公室搬迁 dependency discussion,0.131148,u005_e009|u005_e014,0.5,1.0,1.0,0.5,0.7039180890341347,85,0.0
1,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_similarity_hybrid,u005_e018,Urgent wrong domain,0.487671,u005_e009|u005_e014,0.0,0.0,0.0,0.0,0.0,83,0.0
1,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,proposed_TMT_decay_event_memory,u005_e009,办公室搬迁 dependency discussion,0.7817,u005_e009|u005_e014,0.5,1.0,1.0,0.5,0.7039180890341347,85,0.0
2,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e009|u005_e014,0.5,0.0,1.0,0.5,0.46927872602275644,174,0.0
2,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,similarity_only,u005_e009|u005_e005,办公室搬迁 dependency discussion|办公室搬迁 status update,0.131148|0.092593,u005_e009|u005_e014,0.5,1.0,1.0,0.5,0.7039180890341347,147,0.0
2,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_similarity_hybrid,u005_e018|u005_e014,Urgent wrong domain|Mixed planning for today,0.487671|0.485714,u005_e009|u005_e014,0.5,0.0,0.0,0.5,0.2960819109658652,174,0.0
2,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,proposed_TMT_decay_event_memory,u005_e009|u005_e014,办公室搬迁 dependency discussion|Mixed planning for today,0.7817|0.718865,u005_e009|u005_e014,1.0,1.0,1.0,1.0,1.0,176,1.0
3,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e009|u005_e014,0.5,0.0,1.0,0.5,0.46927872602275644,251,0.0
3,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,similarity_only,u005_e009|u005_e005|u005_e007,办公室搬迁 dependency discussion|办公室搬迁 status update|网络迁移 status update,0.131148|0.092593|0.074627,u005_e009|u005_e014,0.5,1.0,1.0,0.5,0.7039180890341347,219,0.0
3,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,recency_similarity_hybrid,u005_e018|u005_e014|u005_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.487671|0.485714|0.465278,u005_e009|u005_e014,0.5,0.0,0.0,0.5,0.2960819109658652,256,0.0
3,u005,u005_q010,task,task_dependency,做办公室搬迁前还缺什么依赖？,proposed_TMT_decay_event_memory,u005_e009|u005_e014|u005_e001,办公室搬迁 dependency discussion|Mixed planning for today|办公室搬迁 planning,0.7817|0.718865|0.644323,u005_e009|u005_e014,1.0,1.0,1.0,1.0,1.0,236,1.0
1,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e010|u005_e006|u005_e015,0.0,1.0,0.0,0.0,0.0,92,0.0
1,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,similarity_only,u005_e010,供应商合同 dependency discussion,0.092308,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,81,0.0
1,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_similarity_hybrid,u005_e015,Mixed review and reminder,0.488732,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,82,0.0
1,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u005_e010,供应商合同 dependency discussion,0.767328,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,81,0.0
2,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,174,0.0
2,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,similarity_only,u005_e010|u005_e002,供应商合同 dependency discussion|供应商合同 planning,0.092308|0.090909,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,144,0.0
2,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_similarity_hybrid,u005_e015|u005_e016,Mixed review and reminder|Recent irrelevant side matter,0.488732|0.457333,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,159,0.0
2,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u005_e010|u005_e006,供应商合同 dependency discussion|供应商合同 status update,0.767328|0.682531,u005_e010|u005_e006|u005_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8303010754742701,154,0.0
3,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_only,u005_e014|u005_e015|u005_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,251,0.0
3,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,similarity_only,u005_e010|u005_e002|u005_e006,供应商合同 dependency discussion|供应商合同 planning|供应商合同 status update,0.092308|0.090909|0.074627,u005_e010|u005_e006|u005_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7636451603657846,216,0.0
3,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,recency_similarity_hybrid,u005_e015|u005_e016|u005_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.488732|0.457333|0.456962,u005_e010|u005_e006|u005_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,241,0.0
3,u005,u005_q011,task,task_dependency,供应商合同卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u005_e010|u005_e006|u005_e002,供应商合同 dependency discussion|供应商合同 status update|供应商合同 planning,0.767328|0.682531|0.638803,u005_e010|u005_e006|u005_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8303010754742701,216,0.0
1,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u005_e014,Mixed planning for today,1.0,u005_e011|u005_e019,0.0,,0.0,0.0,0.0,92,0.0
1,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u005_e019,Old but stable preference,0.092308,u005_e011|u005_e019,0.5,,1.0,0.5,0.6131471927654584,85,0.0
1,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u005_e014,Mixed planning for today,0.478571,u005_e011|u005_e019,0.0,,0.0,0.0,0.0,92,0.0
1,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u005_e011,Stable preference and profile,0.69214,u005_e011|u005_e019,0.5,,1.0,0.5,0.6131471927654584,57,0.0
2,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u005_e014|u005_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u005_e011|u005_e019,0.0,,0.0,0.0,0.0,174,0.0
2,u005,u005_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u005_e019|u005_e011,Old but stable preference|Stable preference and profile,0.092308|0.068966,u005_e011|u005_e019,1.0,,1.0,1.0,1.0,142,1.0
