top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
1,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,similarity_only,u006_m017,u006_e005,todo,0.2,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,10
1,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_similarity_hybrid,u006_m070,u006_e018,constraint,0.511777,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,22
1,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,proposed_TMT_decay_event_memory,u006_m018,u006_e005,status_update,0.587401,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.3333333333333333,1.0,1.0,0.0,1.0,,,,16
3,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_only,u006_m056|u006_m060|u006_m064,u006_e014|u006_e015|u006_e016,fact|fact|fact,1.0|1.0|1.0,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,87
3,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,similarity_only,u006_m017|u006_m020|u006_m035,u006_e005|u006_e005|u006_e009,todo|todo|constraint,0.2|0.176471|0.176471,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,37
3,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_similarity_hybrid,u006_m070|u006_m054|u006_m053,u006_e018|u006_e014|u006_e014,constraint|todo|constraint,0.511777|0.485918|0.482177,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,63
3,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,proposed_TMT_decay_event_memory,u006_m018|u006_m002|u006_m001,u006_e005|u006_e001|u006_e001,status_update|todo|todo,0.587401|0.547197|0.546149,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,50
5,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,126
5,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,similarity_only,u006_m017|u006_m020|u006_m035|u006_m003|u006_m067,u006_e005|u006_e005|u006_e009|u006_e001|u006_e017,todo|todo|constraint|fact|fact,0.2|0.176471|0.176471|0.166667|0.166667,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,64
5,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_similarity_hybrid,u006_m070|u006_m054|u006_m053|u006_m056|u006_m060,u006_e018|u006_e014|u006_e014|u006_e014|u006_e015,constraint|todo|constraint|fact|fact,0.511777|0.485918|0.482177|0.45|0.45,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,120
5,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,proposed_TMT_decay_event_memory,u006_m018|u006_m002|u006_m001|u006_m054|u006_m034,u006_e005|u006_e001|u006_e001|u006_e014|u006_e009,status_update|todo|todo|todo|todo,0.587401|0.547197|0.546149|0.538219|0.53,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,91
10,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071|u006_m070|u006_m069|u006_m063|u006_m062|u006_m061,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e018|u006_e016|u006_e016|u006_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,202
10,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,similarity_only,u006_m017|u006_m020|u006_m035|u006_m003|u006_m067|u006_m018|u006_m033|u006_m065|u006_m002|u006_m019,u006_e005|u006_e005|u006_e009|u006_e001|u006_e017|u006_e005|u006_e009|u006_e017|u006_e001|u006_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.2|0.176471|0.176471|0.166667|0.166667|0.157895|0.157895|0.157895|0.15|0.15,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,1.0,0.42411752333128655,0.0,1.0,1.0,,,,146
10,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,recency_similarity_hybrid,u006_m070|u006_m054|u006_m053|u006_m056|u006_m060|u006_m064|u006_m072|u006_m071|u006_m069|u006_m063,u006_e018|u006_e014|u006_e014|u006_e014|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e016,constraint|todo|constraint|fact|fact|fact|fact|fact|todo|todo,0.511777|0.485918|0.482177|0.45|0.45|0.45|0.45|0.448502|0.448129|0.426629,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,0.0,0.0,0.0,0.0,0.0,,,,213
10,u006,u006_q005,task,task_status,支付 bug还有什么没完成？,proposed_TMT_decay_event_memory,u006_m018|u006_m002|u006_m001|u006_m054|u006_m034|u006_m017|u006_m065|u006_m020|u006_m050|u006_m022,u006_e005|u006_e001|u006_e001|u006_e014|u006_e009|u006_e005|u006_e017|u006_e005|u006_e013|u006_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.587401|0.547197|0.546149|0.538219|0.53|0.493487|0.487861|0.46855|0.465675|0.462099,u006_m018|u006_m002|u006_m065,u006_e005|u006_e001|u006_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,168
1,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_only,u006_m056,u006_e014,fact,1.0,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,29
1,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,similarity_only,u006_m007,u006_e002,preference,0.117647,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,14
1,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_similarity_hybrid,u006_m058,u006_e015,todo,0.475553,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,17
1,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,proposed_TMT_decay_event_memory,u006_m022,u006_e006,status_update,0.558766,u006_m021|u006_m022,u006_e006,0.5,0.6666666666666666,1.0,0.0,1.0,,,,20
3,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_only,u006_m056|u006_m060|u006_m064,u006_e014|u006_e015|u006_e016,fact|fact|fact,1.0|1.0|1.0,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,87
3,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,similarity_only,u006_m007|u006_m021|u006_m023,u006_e002|u006_e006|u006_e006,preference|todo|dependency,0.117647|0.117647|0.117647,u006_m021|u006_m022,u006_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,42
3,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_similarity_hybrid,u006_m058|u006_m056|u006_m057,u006_e015|u006_e014|u006_e015,todo|fact|preference,0.475553|0.47037|0.469866,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,66
3,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,proposed_TMT_decay_event_memory,u006_m022|u006_m050|u006_m038,u006_e006|u006_e013|u006_e010,status_update|status_update|todo,0.558766|0.528342|0.528117,u006_m021|u006_m022,u006_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,62
5,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,126
5,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,similarity_only,u006_m007|u006_m021|u006_m023|u006_m037|u006_m008,u006_e002|u006_e006|u006_e006|u006_e010|u006_e002,preference|todo|dependency|dependency|fact,0.117647|0.117647|0.117647|0.111111|0.105263,u006_m021|u006_m022,u006_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,73
5,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_similarity_hybrid,u006_m058|u006_m056|u006_m057|u006_m060|u006_m064,u006_e015|u006_e014|u006_e015|u006_e015|u006_e016,todo|fact|preference|fact|fact,0.475553|0.47037|0.469866|0.45|0.45,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,124
5,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,proposed_TMT_decay_event_memory,u006_m022|u006_m050|u006_m038|u006_m018|u006_m005,u006_e006|u006_e013|u006_e010|u006_e005|u006_e002,status_update|status_update|todo|status_update|todo,0.558766|0.528342|0.528117|0.513542|0.5026,u006_m021|u006_m022,u006_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,96
10,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071|u006_m070|u006_m069|u006_m063|u006_m062|u006_m061,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e018|u006_e016|u006_e016|u006_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,202
10,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,similarity_only,u006_m007|u006_m021|u006_m023|u006_m037|u006_m008|u006_m039|u006_m058|u006_m006|u006_m057|u006_m005,u006_e002|u006_e006|u006_e006|u006_e010|u006_e002|u006_e010|u006_e015|u006_e002|u006_e015|u006_e002,preference|todo|dependency|dependency|fact|constraint|todo|todo|preference|todo,0.117647|0.117647|0.117647|0.111111|0.105263|0.105263|0.105263|0.095238|0.095238|0.086957,u006_m021|u006_m022,u006_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,161
10,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,recency_similarity_hybrid,u006_m058|u006_m056|u006_m057|u006_m060|u006_m064|u006_m072|u006_m071|u006_m070|u006_m069|u006_m050,u006_e015|u006_e014|u006_e015|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e018|u006_e013,todo|fact|preference|fact|fact|fact|fact|constraint|todo|status_update,0.475553|0.47037|0.469866|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.443422,u006_m021|u006_m022,u006_e006,0.0,0.0,0.0,0.0,0.0,,,,220
10,u006,u006_q006,task,task_status,sprint planning的资料收集完成了吗？,proposed_TMT_decay_event_memory,u006_m022|u006_m050|u006_m038|u006_m018|u006_m005|u006_m001|u006_m002|u006_m006|u006_m034|u006_m021,u006_e006|u006_e013|u006_e010|u006_e005|u006_e002|u006_e001|u006_e001|u006_e002|u006_e009|u006_e006,status_update|status_update|todo|status_update|todo|todo|todo|todo|todo|todo,0.558766|0.528342|0.528117|0.513542|0.5026|0.479179|0.475864|0.47501|0.464928|0.459864,u006_m021|u006_m022,u006_e006,1.0,0.672756686171428,1.0,1.0,1.0,,,,181
1,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_only,u006_m056,u006_e014,fact,1.0,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,29
1,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,similarity_only,u006_m010,u006_e003,preference,0.2,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,12
1,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u006_m071,u006_e018,fact,0.558502,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,12
1,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u006_m069,u006_e018,todo,0.589885,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,15
3,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_only,u006_m056|u006_m060|u006_m064,u006_e014|u006_e015|u006_e016,fact|fact|fact,1.0|1.0|1.0,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,87
3,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,similarity_only,u006_m010|u006_m027|u006_m071,u006_e003|u006_e007|u006_e018,preference|todo|fact,0.2|0.2|0.2,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,36
3,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u006_m071|u006_m069|u006_m070,u006_e018|u006_e018|u006_e018,fact|todo|constraint,0.558502|0.542956|0.534253,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,49
3,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u006_m069|u006_m025|u006_m009,u006_e018|u006_e007|u006_e003,todo|todo|todo,0.589885|0.576142|0.559514,u006_m025|u006_m026,u006_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,45
5,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,126
5,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,similarity_only,u006_m010|u006_m027|u006_m071|u006_m011|u006_m026,u006_e003|u006_e007|u006_e018|u006_e003|u006_e007,preference|todo|fact|constraint|constraint,0.2|0.2|0.2|0.185185|0.178571,u006_m025|u006_m026,u006_e007,0.5,0.23719771276929622,0.0,0.0,1.0,,,,64
5,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u006_m071|u006_m069|u006_m070|u006_m049|u006_m056,u006_e018|u006_e018|u006_e018|u006_e013|u006_e014,fact|todo|constraint|preference|fact,0.558502|0.542956|0.534253|0.480455|0.45,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,83
5,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u006_m069|u006_m025|u006_m009|u006_m027|u006_m050,u006_e018|u006_e007|u006_e003|u006_e007|u006_e013,todo|todo|todo|todo|status_update,0.589885|0.576142|0.559514|0.491452|0.489008,u006_m025|u006_m026,u006_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,77
10,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071|u006_m070|u006_m069|u006_m063|u006_m062|u006_m061,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e018|u006_e016|u006_e016|u006_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,202
10,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,similarity_only,u006_m010|u006_m027|u006_m071|u006_m011|u006_m026|u006_m025|u006_m069|u006_m009|u006_m070|u006_m012,u006_e003|u006_e007|u006_e018|u006_e003|u006_e007|u006_e007|u006_e018|u006_e003|u006_e018|u006_e003,preference|todo|fact|constraint|constraint|todo|todo|todo|constraint|fact,0.2|0.2|0.2|0.185185|0.178571|0.172414|0.172414|0.16129|0.15625|0.151515,u006_m025|u006_m026,u006_e007,1.0,0.4556051495874604,0.0,1.0,1.0,,,,156
10,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u006_m071|u006_m069|u006_m070|u006_m049|u006_m056|u006_m060|u006_m064|u006_m072|u006_m063|u006_m062,u006_e018|u006_e018|u006_e018|u006_e013|u006_e014|u006_e015|u006_e016|u006_e018|u006_e016|u006_e016,fact|todo|constraint|preference|fact|fact|fact|fact|todo|constraint,0.558502|0.542956|0.534253|0.480455|0.45|0.45|0.45|0.45|0.426629|0.426451,u006_m025|u006_m026,u006_e007,0.0,0.0,0.0,0.0,0.0,,,,193
10,u006,u006_q007,task,task_status,技术债清理那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u006_m069|u006_m025|u006_m009|u006_m027|u006_m050|u006_m034|u006_m022|u006_m058|u006_m054|u006_m071,u006_e018|u006_e007|u006_e003|u006_e007|u006_e013|u006_e009|u006_e006|u006_e015|u006_e014|u006_e018,todo|todo|todo|todo|status_update|todo|status_update|todo|todo|fact,0.589885|0.576142|0.559514|0.491452|0.489008|0.464928|0.462099|0.449278|0.445838|0.445131,u006_m025|u006_m026,u006_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,166
1,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_only,u006_m056,u006_e014,fact,1.0,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,29
1,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,similarity_only,u006_m017,u006_e005,todo,0.15,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,10
1,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_similarity_hybrid,u006_m070,u006_e018,constraint,0.501541,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,22
1,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u006_m019,u006_e005,fact,0.501656,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,17
3,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_only,u006_m056|u006_m060|u006_m064,u006_e014|u006_e015|u006_e016,fact|fact|fact,1.0|1.0|1.0,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,87
3,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,similarity_only,u006_m017|u006_m020|u006_m035,u006_e005|u006_e005|u006_e009,todo|todo|constraint,0.15|0.136364|0.136364,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,37
3,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_similarity_hybrid,u006_m070|u006_m054|u006_m053,u006_e018|u006_e014|u006_e014,constraint|todo|constraint,0.501541|0.470808|0.468288,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,63
3,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u006_m019|u006_m067|u006_m033,u006_e005|u006_e017|u006_e009,fact|fact|dependency,0.501656|0.472388|0.46451,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.3333333333333333,0.25454838678859487,0.0,0.0,0.5,,,,49
5,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,126
5,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,similarity_only,u006_m017|u006_m020|u006_m035|u006_m003|u006_m067,u006_e005|u006_e005|u006_e009|u006_e001|u006_e017,todo|todo|constraint|fact|fact,0.15|0.136364|0.136364|0.130435|0.130435,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,64
5,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_similarity_hybrid,u006_m070|u006_m054|u006_m053|u006_m056|u006_m060,u006_e018|u006_e014|u006_e014|u006_e014|u006_e015,constraint|todo|constraint|fact|fact,0.501541|0.470808|0.468288|0.45|0.45,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,120
5,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u006_m019|u006_m067|u006_m033|u006_m053|u006_m018,u006_e005|u006_e017|u006_e009|u006_e014|u006_e005,fact|fact|dependency|constraint|status_update,0.501656|0.472388|0.46451|0.457038|0.456878,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.6666666666666666,0.3858453974635173,0.0,0.0,1.0,,,,83
10,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,recency_only,u006_m056|u006_m060|u006_m064|u006_m072|u006_m071|u006_m070|u006_m069|u006_m063|u006_m062|u006_m061,u006_e014|u006_e015|u006_e016|u006_e018|u006_e018|u006_e018|u006_e018|u006_e016|u006_e016|u006_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.0,0.0,0.0,0.0,0.0,,,,202
10,u006,u006_q008,task,task_context,支付 bug为什么现在还不能最终完成？,similarity_only,u006_m017|u006_m020|u006_m035|u006_m003|u006_m067|u006_m018|u006_m033|u006_m065|u006_m002|u006_m019,u006_e005|u006_e005|u006_e009|u006_e001|u006_e017|u006_e005|u006_e009|u006_e017|u006_e001|u006_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.15|0.136364|0.136364|0.130435|0.130435|0.125|0.125|0.125|0.12|0.12,u006_m033|u006_m034|u006_m018,u006_e009|u006_e005,0.6666666666666666,0.2905948776468635,0.0,0.0,1.0,,,,146
