top_k,ablation,user_id,query_id,query_mode,query_subtype,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
10,full_qca,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m057|u005_m037|u005_m049|u005_m039|u005_m041|u005_m058|u005_m059|u005_m053|u005_m007|u005_m045,u005_e015|u005_e010|u005_e013|u005_e010|u005_e011|u005_e015|u005_e015|u005_e014|u005_e002|u005_e012,preference|dependency|preference|constraint|preference|todo|preference|constraint|preference|preference,0.59729|0.58899|0.55396|0.548422|0.543586|0.543579|0.539922|0.523|0.483143|0.47762,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.9511970285954038,1.0,1.0,1.0,,,,118
10,wo_tmt,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m058|u005_m057|u005_m037|u005_m005|u005_m049|u005_m039|u005_m041|u005_m059|u005_m038|u005_m069,u005_e015|u005_e015|u005_e010|u005_e002|u005_e013|u005_e010|u005_e011|u005_e015|u005_e010|u005_e018,todo|preference|dependency|todo|preference|constraint|preference|preference|todo|todo,0.613324|0.59729|0.58899|0.564015|0.55396|0.548422|0.543586|0.539922|0.530137|0.5288,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.9151505377371351,1.0,1.0,1.0,,,,135
10,wo_decay,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m037|u005_m057|u005_m039|u005_m007|u005_m058|u005_m004|u005_m041|u005_m049|u005_m059|u005_m053,u005_e010|u005_e015|u005_e010|u005_e002|u005_e015|u005_e001|u005_e011|u005_e013|u005_e015|u005_e014,dependency|preference|constraint|preference|todo|preference|preference|preference|preference|constraint,0.598131|0.587587|0.556204|0.547716|0.543579|0.542432|0.541952|0.539284|0.52648|0.51584,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.9615980861491925,1.0,1.0,1.0,,,,121
10,wo_compatibility,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m057|u005_m037|u005_m049|u005_m041|u005_m059|u005_m039|u005_m022|u005_m053|u005_m058|u005_m023,u005_e015|u005_e010|u005_e013|u005_e011|u005_e015|u005_e010|u005_e006|u005_e014|u005_e015|u005_e006,preference|dependency|preference|preference|preference|constraint|status_update|constraint|todo|dependency,0.39329|0.36099|0.34996|0.339586|0.335922|0.332422|0.307682|0.307|0.303579|0.291638,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.9324700085025956,1.0,1.0,1.0,,,,130
10,wo_domain,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m049|u005_m053|u005_m057|u005_m037|u005_m041|u005_m039|u005_m058|u005_m059|u005_m050|u005_m002,u005_e013|u005_e014|u005_e015|u005_e010|u005_e011|u005_e010|u005_e015|u005_e015|u005_e013|u005_e001,preference|constraint|preference|dependency|preference|constraint|todo|preference|status_update|todo,0.49396|0.483|0.47729|0.46899|0.463586|0.428422|0.423579|0.419922|0.409827|0.403763,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.5869370493095751,0.0,1.0,1.0,,,,140
10,wo_penalty,u005,u005_q017,chat,mixed,帮我写一个关于供应商合同的提醒，要体现依赖关系。,u005_m057|u005_m037|u005_m049|u005_m039|u005_m041|u005_m058|u005_m059|u005_m053|u005_m007|u005_m045,u005_e015|u005_e010|u005_e013|u005_e010|u005_e011|u005_e015|u005_e015|u005_e014|u005_e002|u005_e012,preference|dependency|preference|constraint|preference|todo|preference|constraint|preference|preference,0.59729|0.58899|0.55396|0.548422|0.543586|0.543579|0.539922|0.523|0.483143|0.47762,u005_m057|u005_m037|u005_m058,u005_e015|u005_e010,1.0,0.9511970285954038,1.0,1.0,1.0,,,,118
5,full_qca,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018,todo|todo|todo|todo|todo,0.506843|0.493273|0.473389|0.470628|0.435448,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.3333333333333333,0.2437195847468319,0.0,0.5,0.0,0.0,,0.0,88
5,wo_tmt,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m069|u005_m001|u005_m002|u005_m054|u005_m034,u005_e018|u005_e001|u005_e001|u005_e014|u005_e009,todo|todo|todo|todo|todo,0.570033|0.5675|0.557|0.525367|0.518167,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.3333333333333333,0.6300059872618923,1.0,0.5,0.0,0.0,,1.0,88
5,wo_decay,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018,todo|todo|todo|todo|todo,0.506843|0.493273|0.473389|0.470628|0.435448,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.3333333333333333,0.2437195847468319,0.0,0.5,0.0,0.0,,0.0,88
5,wo_compatibility,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m053|u005_m049|u005_m041|u005_m070|u005_m002,u005_e014|u005_e013|u005_e011|u005_e018|u005_e001,constraint|preference|preference|constraint|todo,0.329876|0.312477|0.303736|0.302221|0.297843,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68
5,wo_domain,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m054|u005_m034|u005_m001|u005_m053,u005_e001|u005_e014|u005_e009|u005_e001|u005_e014,todo|todo|todo|todo|constraint,0.436843|0.426722|0.423961|0.423273|0.38221,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,92
5,wo_penalty,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018,todo|todo|todo|todo|todo,0.506843|0.493273|0.473389|0.470628|0.435448,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.3333333333333333,0.2437195847468319,0.0,0.5,0.0,0.0,,0.0,88
10,full_qca,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069|u005_m053|u005_m009|u005_m070|u005_m025|u005_m005,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018|u005_e014|u005_e003|u005_e018|u005_e007|u005_e002,todo|todo|todo|todo|todo|constraint|todo|constraint|todo|todo,0.506843|0.493273|0.473389|0.470628|0.435448|0.428876|0.411435|0.401221|0.394935|0.380667,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.6666666666666666,0.38372091524947455,0.0,1.0,0.0,0.0,,0.0,172
10,wo_tmt,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m069|u005_m001|u005_m002|u005_m054|u005_m034|u005_m009|u005_m005|u005_m025|u005_m058|u005_m063,u005_e018|u005_e001|u005_e001|u005_e014|u005_e009|u005_e003|u005_e002|u005_e007|u005_e015|u005_e016,todo|todo|todo|todo|todo|todo|todo|todo|todo|todo,0.570033|0.5675|0.557|0.525367|0.518167|0.48595|0.476817|0.448933|0.446633|0.4414,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.6666666666666666,0.7796144276510729,1.0,1.0,0.0,0.0,,1.0,157
10,wo_decay,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069|u005_m053|u005_m009|u005_m033|u005_m018|u005_m025,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018|u005_e014|u005_e003|u005_e009|u005_e005|u005_e007,todo|todo|todo|todo|todo|constraint|todo|dependency|status_update|todo,0.506843|0.493273|0.473389|0.470628|0.435448|0.421717|0.411435|0.404267|0.396833|0.394935,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.6666666666666666,0.38372091524947455,0.0,1.0,0.0,0.0,,0.0,170
10,wo_compatibility,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m053|u005_m049|u005_m041|u005_m070|u005_m002|u005_m001|u005_m033|u005_m045|u005_m054|u005_m004,u005_e014|u005_e013|u005_e011|u005_e018|u005_e001|u005_e001|u005_e009|u005_e012|u005_e014|u005_e001,constraint|preference|preference|constraint|todo|todo|dependency|preference|todo|preference,0.329876|0.312477|0.303736|0.302221|0.297843|0.284273|0.277265|0.267981|0.264389|0.262433,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,133
10,wo_domain,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m054|u005_m034|u005_m001|u005_m053|u005_m050|u005_m025|u005_m058|u005_m069|u005_m009,u005_e001|u005_e014|u005_e009|u005_e001|u005_e014|u005_e013|u005_e007|u005_e015|u005_e018|u005_e003,todo|todo|todo|todo|constraint|status_update|todo|todo|todo|todo,0.436843|0.426722|0.423961|0.423273|0.38221|0.377347|0.371601|0.353554|0.342114|0.341435,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.6666666666666666,0.31105908047178854,0.0,1.0,0.0,0.0,,0.0,171
10,wo_penalty,u005,u005_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,u005_m002|u005_m001|u005_m054|u005_m034|u005_m069|u005_m053|u005_m009|u005_m070|u005_m025|u005_m005,u005_e001|u005_e001|u005_e014|u005_e009|u005_e018|u005_e014|u005_e003|u005_e018|u005_e007|u005_e002,todo|todo|todo|todo|todo|constraint|todo|constraint|todo|todo,0.506843|0.493273|0.473389|0.470628|0.435448|0.428876|0.411435|0.401221|0.394935|0.380667,u005_m069|u005_m009|u005_m061,u005_e018|u005_e003|u005_e016,0.6666666666666666,0.38372091524947455,0.0,1.0,0.0,0.0,,0.0,172
5,full_qca,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001,status_update|todo|todo|todo|todo,0.615381|0.614118|0.606746|0.599197|0.599179,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.18154179253735267,0.0,0.5,,,,,90
5,wo_tmt,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m054|u005_m034|u005_m018|u005_m001|u005_m002,u005_e014|u005_e009|u005_e005|u005_e001|u005_e001,todo|todo|status_update|todo|todo,0.625313|0.616985|0.615381|0.615167|0.61,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.20210734650054757,0.0,0.5,,,,,90
5,wo_decay,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001,status_update|todo|todo|todo|todo,0.659672|0.614118|0.606746|0.599197|0.599179,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.18154179253735267,0.0,0.5,,,,,90
5,wo_compatibility,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m053|u005_m054|u005_m034|u005_m033|u005_m002,u005_e014|u005_e014|u005_e009|u005_e009|u005_e001,constraint|todo|todo|dependency|todo,0.395456|0.376118|0.368746|0.366541|0.361197,u005_m065|u005_m001,u005_e017|u005_e001,0.0,0.0,0.0,0.0,,,,,94
5,wo_domain,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m002|u005_m001|u005_m018|u005_m054|u005_m034,u005_e001|u005_e001|u005_e005|u005_e014|u005_e009,todo|todo|status_update|todo|todo,0.48253|0.482513|0.475381|0.474118|0.466746,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.2960819109658652,0.0,0.5,,,,,90
5,wo_penalty,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001,status_update|todo|todo|todo|todo,0.615381|0.614118|0.606746|0.599197|0.599179,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.18154179253735267,0.0,0.5,,,,,90
10,full_qca,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001|u005_m017|u005_m065|u005_m005|u005_m020|u005_m053,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001|u005_e005|u005_e017|u005_e002|u005_e005|u005_e014,status_update|todo|todo|todo|todo|todo|todo|todo|todo|constraint,0.615381|0.614118|0.606746|0.599197|0.599179|0.51682|0.51584|0.498108|0.494672|0.493456,u005_m065|u005_m001,u005_e017|u005_e001,1.0,0.41618115554873086,0.0,1.0,,,,,160
10,wo_tmt,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m054|u005_m034|u005_m018|u005_m001|u005_m002|u005_m017|u005_m065|u005_m005|u005_m020|u005_m069,u005_e014|u005_e009|u005_e005|u005_e001|u005_e001|u005_e005|u005_e017|u005_e002|u005_e005|u005_e018,todo|todo|status_update|todo|todo|todo|todo|todo|todo|todo,0.625313|0.616985|0.615381|0.615167|0.61|0.529|0.528272|0.518817|0.504209|0.503112,u005_m065|u005_m001,u005_e017|u005_e001,1.0,0.4367467095119258,0.0,1.0,,,,,156
10,wo_decay,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001|u005_m017|u005_m065|u005_m005|u005_m020|u005_m029,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001|u005_e005|u005_e017|u005_e002|u005_e005|u005_e008,status_update|todo|todo|todo|todo|todo|todo|todo|todo|status_update,0.659672|0.614118|0.606746|0.599197|0.599179|0.51682|0.51584|0.498108|0.494672|0.492433,u005_m065|u005_m001,u005_e017|u005_e001,1.0,0.41618115554873086,0.0,1.0,,,,,156
10,wo_compatibility,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m053|u005_m054|u005_m034|u005_m033|u005_m002|u005_m001|u005_m035|u005_m070|u005_m018|u005_m042,u005_e014|u005_e014|u005_e009|u005_e009|u005_e001|u005_e001|u005_e009|u005_e018|u005_e005|u005_e011,constraint|todo|todo|dependency|todo|todo|constraint|constraint|status_update|profile,0.395456|0.376118|0.368746|0.366541|0.361197|0.361179|0.358236|0.337817|0.335381|0.323981,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.16716045496620227,0.0,0.5,,,,,172
10,wo_domain,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m002|u005_m001|u005_m018|u005_m054|u005_m034|u005_m050|u005_m022|u005_m069|u005_m029|u005_m025,u005_e001|u005_e001|u005_e005|u005_e014|u005_e009|u005_e013|u005_e006|u005_e018|u005_e008|u005_e007,todo|todo|status_update|todo|todo|status_update|status_update|todo|status_update|todo,0.48253|0.482513|0.475381|0.474118|0.466746|0.465675|0.415432|0.404124|0.394813|0.390381,u005_m065|u005_m001,u005_e017|u005_e001,0.5,0.2960819109658652,0.0,0.5,,,,,171
10,wo_penalty,u005,u005_q019,task,task_status,那个类似办公室搬迁的旧任务还需要今天做吗？,u005_m018|u005_m054|u005_m034|u005_m002|u005_m001|u005_m017|u005_m065|u005_m005|u005_m020|u005_m053,u005_e005|u005_e014|u005_e009|u005_e001|u005_e001|u005_e005|u005_e017|u005_e002|u005_e005|u005_e014,status_update|todo|todo|todo|todo|todo|todo|todo|todo|constraint,0.615381|0.614118|0.606746|0.599197|0.599179|0.51682|0.51584|0.498108|0.494672|0.493456,u005_m065|u005_m001,u005_e017|u005_e001,1.0,0.41618115554873086,0.0,1.0,,,,,160
5,full_qca,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015,preference|preference|todo|preference|fact,0.200366|0.196185|0.179087|0.147284|0.14425,,,1.0,1.0,0.0,,,,,,92
5,wo_tmt,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015,preference|preference|todo|preference|fact,0.200366|0.196185|0.1925|0.147284|0.14425,,,1.0,1.0,0.0,,,,,,92
5,wo_decay,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m074,u005_e015|u005_e015|u005_e015|u005_e019|u005_e019,preference|preference|todo|preference|habit,0.1985|0.1936|0.179087|0.158467|0.146167,,,1.0,1.0,0.0,,,,,,80
5,wo_compatibility,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015,preference|preference|todo|preference|fact,0.200366|0.196185|0.179087|0.147284|0.14425,,,1.0,1.0,0.0,,,,,,92
5,wo_domain,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m053|u005_m049|u005_m001|u005_m002|u005_m050,u005_e014|u005_e013|u005_e001|u005_e001|u005_e013,constraint|preference|todo|todo|status_update,0.119927|0.118522|0.110426|0.108754|0.107936,,,1.0,1.0,0.0,,,,,,77
5,wo_penalty,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015,preference|preference|todo|preference|fact,0.200366|0.196185|0.179087|0.147284|0.14425,,,1.0,1.0,0.0,,,,,,92
10,full_qca,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060|u005_m041|u005_m074|u005_m075|u005_m042|u005_m045,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015|u005_e011|u005_e019|u005_e019|u005_e011|u005_e012,preference|preference|todo|preference|fact|preference|habit|constraint|profile|preference,0.200366|0.196185|0.179087|0.147284|0.14425|0.139548|0.136209|0.133852|0.129338|0.126296,,,1.0,1.0,0.0,,,,,,147
10,wo_tmt,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060|u005_m041|u005_m074|u005_m005|u005_m075|u005_m042,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015|u005_e011|u005_e019|u005_e002|u005_e019|u005_e011,preference|preference|todo|preference|fact|preference|habit|todo|constraint|profile,0.200366|0.196185|0.1925|0.147284|0.14425|0.139548|0.136209|0.134783|0.133852|0.129338,,,1.0,1.0,0.0,,,,,,159
10,wo_decay,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m074|u005_m075|u005_m060|u005_m041|u005_m042|u005_m078,u005_e015|u005_e015|u005_e015|u005_e019|u005_e019|u005_e019|u005_e015|u005_e011|u005_e011|u005_e020,preference|preference|todo|preference|habit|constraint|fact|preference|profile|status_update,0.1985|0.1936|0.179087|0.158467|0.146167|0.143167|0.1423|0.139233|0.129133|0.120433,,,1.0,1.0,0.0,,,,,,159
10,wo_compatibility,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060|u005_m041|u005_m074|u005_m075|u005_m042|u005_m045,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015|u005_e011|u005_e019|u005_e019|u005_e011|u005_e012,preference|preference|todo|preference|fact|preference|habit|constraint|profile|preference,0.200366|0.196185|0.179087|0.147284|0.14425|0.139548|0.136209|0.133852|0.129338|0.126296,,,1.0,1.0,0.0,,,,,,147
10,wo_domain,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m053|u005_m049|u005_m001|u005_m002|u005_m050|u005_m033|u005_m041|u005_m054|u005_m034|u005_m057,u005_e014|u005_e013|u005_e001|u005_e001|u005_e013|u005_e009|u005_e011|u005_e014|u005_e009|u005_e015,constraint|preference|todo|todo|status_update|dependency|preference|todo|todo|preference,0.119927|0.118522|0.110426|0.108754|0.107936|0.106215|0.106214|0.104304|0.102158|0.100366,,,1.0,1.0,0.0,,,,,,160
10,wo_penalty,u005,u005_q020,chat,negative,我有没有提过要学习法语考试？,u005_m057|u005_m059|u005_m058|u005_m073|u005_m060|u005_m041|u005_m074|u005_m075|u005_m042|u005_m045,u005_e015|u005_e015|u005_e015|u005_e019|u005_e015|u005_e011|u005_e019|u005_e019|u005_e011|u005_e012,preference|preference|todo|preference|fact|preference|habit|constraint|profile|preference,0.200366|0.196185|0.179087|0.147284|0.14425|0.139548|0.136209|0.133852|0.129338|0.126296,,,1.0,1.0,0.0,,,,,,147
5,full_qca,u006,u006_q001,task,task_due,我最近最该先处理哪个支付 bug任务？,u006_m002|u006_m054|u006_m001|u006_m053|u006_m034,u006_e001|u006_e014|u006_e001|u006_e014|u006_e009,todo|todo|todo|constraint|todo,0.550139|0.536537|0.525559|0.524728|0.514728,u006_m002|u006_m001|u006_m034,u006_e001|u006_e009,1.0,0.8949421710407071,1.0,1.0,,0.0,,0.0,94
