top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_domain,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m050|u006_m018|u006_m005|u006_m029|u006_m022,u006_e013|u006_e005|u006_e002|u006_e008|u006_e006,status_update|status_update|todo|status_update|status_update,0.497572|0.429443|0.41958|0.412059|0.396684,u006_m065|u006_m001,u006_e017|u006_e001,0.0,0.0,0.0,0.0,,,,,88
5,wo_penalty,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m054|u006_m018|u006_m034|u006_m001|u006_m002,u006_e014|u006_e005|u006_e009|u006_e001|u006_e001,todo|status_update|todo|todo|todo,0.60437|0.569443|0.551354|0.548076|0.544366,u006_m065|u006_m001,u006_e017|u006_e001,0.5,0.20210734650054757,0.0,0.5,,,,,91
10,full_qca,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m054|u006_m018|u006_m034|u006_m001|u006_m002|u006_m005|u006_m050|u006_m029|u006_m053|u006_m020,u006_e014|u006_e005|u006_e009|u006_e001|u006_e001|u006_e002|u006_e013|u006_e008|u006_e014|u006_e005,todo|status_update|todo|todo|todo|todo|status_update|status_update|constraint|todo,0.60437|0.569443|0.551354|0.548076|0.544366|0.536247|0.520906|0.505392|0.492407|0.49198,u006_m065|u006_m001,u006_e017|u006_e001,0.5,0.20210734650054757,0.0,0.5,,,,,176
10,wo_tmt,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m054|u006_m018|u006_m034|u006_m001|u006_m002|u006_m050|u006_m005|u006_m065|u006_m029|u006_m017,u006_e014|u006_e005|u006_e009|u006_e001|u006_e001|u006_e013|u006_e002|u006_e017|u006_e008|u006_e005,todo|status_update|todo|todo|todo|status_update|todo|todo|status_update|todo,0.606503|0.569443|0.552501|0.5498|0.543886|0.520906|0.517367|0.506156|0.505392|0.504739,u006_m065|u006_m001,u006_e017|u006_e001,1.0,0.4241687797249465,0.0,1.0,,,,,167
10,wo_decay,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m018|u006_m054|u006_m034|u006_m001|u006_m002|u006_m005|u006_m020|u006_m029|u006_m006|u006_m050,u006_e005|u006_e014|u006_e009|u006_e001|u006_e001|u006_e002|u006_e005|u006_e008|u006_e002|u006_e013,status_update|todo|todo|todo|todo|todo|todo|status_update|todo|status_update,0.639356|0.60437|0.551354|0.548076|0.544366|0.536247|0.49198|0.491533|0.487527|0.480933,u006_m065|u006_m001,u006_e017|u006_e001,0.5,0.20210734650054757,0.0,0.5,,,,,175
10,wo_compatibility,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m053|u006_m054|u006_m070|u006_m055|u006_m056|u006_m034|u006_m001|u006_m061|u006_m002|u006_m064,u006_e014|u006_e014|u006_e018|u006_e014|u006_e014|u006_e009|u006_e001|u006_e016|u006_e001|u006_e016,constraint|todo|constraint|preference|fact|todo|todo|fact|todo|fact,0.394407|0.36637|0.361684|0.335049|0.329|0.313354|0.310076|0.306597|0.306366|0.305667,u006_m065|u006_m001,u006_e017|u006_e001,0.5,0.15642624200758548,0.0,0.5,,,,,204
10,wo_domain,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m050|u006_m018|u006_m005|u006_m029|u006_m022|u006_m058|u006_m013|u006_m038|u006_m006|u006_m078,u006_e013|u006_e005|u006_e002|u006_e008|u006_e006|u006_e015|u006_e004|u006_e010|u006_e002|u006_e020,status_update|status_update|todo|status_update|status_update|todo|todo|todo|todo|status_update,0.497572|0.429443|0.41958|0.412059|0.396684|0.38804|0.3806|0.37336|0.37086|0.368818,u006_m065|u006_m001,u006_e017|u006_e001,0.0,0.0,0.0,0.0,,,,,174
10,wo_penalty,u006,u006_q019,task,task_status,,那个类似支付 bug的旧任务还需要今天做吗？,u006_m054|u006_m018|u006_m034|u006_m001|u006_m002|u006_m005|u006_m050|u006_m029|u006_m053|u006_m020,u006_e014|u006_e005|u006_e009|u006_e001|u006_e001|u006_e002|u006_e013|u006_e008|u006_e014|u006_e005,todo|status_update|todo|todo|todo|todo|status_update|status_update|constraint|todo,0.60437|0.569443|0.551354|0.548076|0.544366|0.536247|0.520906|0.505392|0.492407|0.49198,u006_m065|u006_m001,u006_e017|u006_e001,0.5,0.20210734650054757,0.0,0.5,,,,,176
5,full_qca,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011,preference|preference|todo|fact|preference,0.212697|0.209742|0.1902|0.179|0.141744,,,1.0,1.0,0.0,,,,,,86
5,wo_tmt,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011,preference|preference|todo|fact|preference,0.212697|0.209742|0.192|0.179|0.141744,,,1.0,1.0,0.0,,,,,,86
5,wo_decay,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m073|u006_m074,u006_e015|u006_e015|u006_e015|u006_e019|u006_e019,preference|preference|todo|preference|habit,0.198|0.193|0.1902|0.156667|0.144667,,,1.0,1.0,0.0,,,,,,85
5,wo_compatibility,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011,preference|preference|todo|fact|preference,0.212697|0.209742|0.1902|0.179|0.141744,,,1.0,1.0,0.0,,,,,,86
5,wo_domain,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m053|u006_m049|u006_m001|u006_m002|u006_m050,u006_e014|u006_e013|u006_e001|u006_e001|u006_e013,constraint|preference|todo|todo|status_update,0.124846|0.124469|0.123461|0.11815|0.117491,,,1.0,1.0,0.0,,,,,,79
5,wo_penalty,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011,preference|preference|todo|fact|preference,0.212697|0.209742|0.1902|0.179|0.141744,,,1.0,1.0,0.0,,,,,,86
10,full_qca,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041|u006_m045|u006_m070|u006_m005|u006_m073|u006_m042,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011|u006_e012|u006_e018|u006_e002|u006_e019|u006_e011,preference|preference|todo|fact|preference|preference|constraint|todo|preference|profile,0.212697|0.209742|0.1902|0.179|0.141744|0.141209|0.140609|0.139233|0.138016|0.134762,,,1.0,1.0,0.0,,,,,,161
10,wo_tmt,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041|u006_m045|u006_m070|u006_m073|u006_m042|u006_m005,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011|u006_e012|u006_e018|u006_e019|u006_e011|u006_e002,preference|preference|todo|fact|preference|preference|constraint|preference|profile|todo,0.212697|0.209742|0.192|0.179|0.141744|0.141209|0.140609|0.138016|0.134762|0.133333,,,1.0,1.0,0.0,,,,,,161
10,wo_decay,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m073|u006_m074|u006_m060|u006_m075|u006_m005|u006_m041|u006_m042,u006_e015|u006_e015|u006_e015|u006_e019|u006_e019|u006_e015|u006_e019|u006_e002|u006_e011|u006_e011,preference|preference|todo|preference|habit|fact|constraint|todo|preference|profile,0.198|0.193|0.1902|0.156667|0.144667|0.142|0.141667|0.139233|0.138333|0.128333,,,1.0,1.0,0.0,,,,,,168
10,wo_compatibility,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041|u006_m045|u006_m070|u006_m005|u006_m073|u006_m042,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011|u006_e012|u006_e018|u006_e002|u006_e019|u006_e011,preference|preference|todo|fact|preference|preference|constraint|todo|preference|profile,0.212697|0.209742|0.1902|0.179|0.141744|0.141209|0.140609|0.139233|0.138016|0.134762,,,1.0,1.0,0.0,,,,,,161
10,wo_domain,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m053|u006_m049|u006_m001|u006_m002|u006_m050|u006_m054|u006_m057|u006_m034|u006_m059|u006_m041,u006_e014|u006_e013|u006_e001|u006_e001|u006_e013|u006_e014|u006_e015|u006_e009|u006_e015|u006_e011,constraint|preference|todo|todo|status_update|todo|preference|todo|preference|preference,0.124846|0.124469|0.123461|0.11815|0.117491|0.113333|0.112697|0.110642|0.109742|0.108411,,,1.0,1.0,0.0,,,,,,160
10,wo_penalty,u006,u006_q020,chat,negative,,我有没有提过要学习法语考试？,u006_m057|u006_m059|u006_m058|u006_m060|u006_m041|u006_m045|u006_m070|u006_m005|u006_m073|u006_m042,u006_e015|u006_e015|u006_e015|u006_e015|u006_e011|u006_e012|u006_e018|u006_e002|u006_e019|u006_e011,preference|preference|todo|fact|preference|preference|constraint|todo|preference|profile,0.212697|0.209742|0.1902|0.179|0.141744|0.141209|0.140609|0.139233|0.138016|0.134762,,,1.0,1.0,0.0,,,,,,161
5,full_qca,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009,todo|todo|todo|constraint|todo,0.649735|0.646813|0.62961|0.622717|0.603287,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,93
5,wo_tmt,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009,todo|todo|todo|constraint|todo,0.653615|0.645733|0.63441|0.622717|0.605867,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,93
5,wo_decay,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m034|u007_m018,u007_e001|u007_e001|u007_e014|u007_e009|u007_e005,todo|todo|todo|todo|status_update,0.649735|0.646813|0.62961|0.603287|0.568467,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9764717729212657,1.0,1.0,,0.0,,0.0,88
5,wo_compatibility,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m070|u007_m053|u007_m049|u007_m001|u007_m002,u007_e018|u007_e014|u007_e013|u007_e001|u007_e001,constraint|constraint|preference|todo|todo,0.541717|0.508506|0.495862|0.469735|0.466813,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,0.6666666666666666,0.4162015621828773,0.0,0.6666666666666666,,0.0,,0.0,76
5,wo_domain,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m070|u007_m053|u007_m050|u007_m005|u007_m049,u007_e018|u007_e014|u007_e013|u007_e002|u007_e013,constraint|constraint|status_update|todo|preference,0.522717|0.506173|0.502138|0.48488|0.456195,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,0.0,0.0,0.0,0.0,,0.0,,0.0,79
5,wo_penalty,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009,todo|todo|todo|constraint|todo,0.649735|0.646813|0.62961|0.622717|0.603287,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,93
10,full_qca,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034|u007_m053|u007_m005|u007_m062|u007_m049|u007_m056,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009|u007_e014|u007_e002|u007_e016|u007_e013|u007_e014,todo|todo|todo|constraint|todo|constraint|todo|constraint|preference|fact,0.649735|0.646813|0.62961|0.622717|0.603287|0.589506|0.53488|0.532646|0.522862|0.511533,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,175
10,wo_tmt,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034|u007_m053|u007_m069|u007_m062|u007_m049|u007_m056,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009|u007_e014|u007_e018|u007_e016|u007_e013|u007_e014,todo|todo|todo|constraint|todo|constraint|todo|constraint|preference|fact,0.653615|0.645733|0.63441|0.622717|0.605867|0.589506|0.554133|0.532646|0.522862|0.511533,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,174
10,wo_decay,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m034|u007_m018|u007_m053|u007_m005|u007_m033|u007_m035|u007_m013,u007_e001|u007_e001|u007_e014|u007_e009|u007_e005|u007_e014|u007_e002|u007_e009|u007_e009|u007_e004,todo|todo|todo|todo|status_update|constraint|todo|dependency|constraint|todo,0.649735|0.646813|0.62961|0.603287|0.568467|0.540215|0.53488|0.525133|0.488976|0.474,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9764717729212657,1.0,1.0,,0.0,,0.0,165
10,wo_compatibility,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m070|u007_m053|u007_m049|u007_m001|u007_m002|u007_m056|u007_m064|u007_m061|u007_m062|u007_m054,u007_e018|u007_e014|u007_e013|u007_e001|u007_e001|u007_e014|u007_e016|u007_e016|u007_e016|u007_e014,constraint|constraint|preference|todo|todo|fact|fact|fact|constraint|todo,0.541717|0.508506|0.495862|0.469735|0.466813|0.466533|0.466533|0.452678|0.451646|0.44961,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,0.6666666666666666,0.4162015621828773,0.0,0.6666666666666666,,0.0,,0.0,185
10,wo_domain,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m070|u007_m053|u007_m050|u007_m005|u007_m049|u007_m062|u007_m071|u007_m056|u007_m060|u007_m064,u007_e018|u007_e014|u007_e013|u007_e002|u007_e013|u007_e016|u007_e018|u007_e014|u007_e015|u007_e016,constraint|constraint|status_update|todo|preference|constraint|fact|fact|fact|fact,0.522717|0.506173|0.502138|0.48488|0.456195|0.449313|0.439563|0.4282|0.4282|0.4282,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,0.0,0.0,0.0,0.0,,0.0,,0.0,192
10,wo_penalty,u007,u007_q001,task,task_due,,我最近最该先处理哪个案例阅读任务？,u007_m001|u007_m002|u007_m054|u007_m070|u007_m034|u007_m053|u007_m005|u007_m062|u007_m049|u007_m056,u007_e001|u007_e001|u007_e014|u007_e018|u007_e009|u007_e014|u007_e002|u007_e016|u007_e013|u007_e014,todo|todo|todo|constraint|todo|constraint|todo|constraint|preference|fact,0.649735|0.646813|0.62961|0.622717|0.603287|0.589506|0.53488|0.532646|0.522862|0.511533,u007_m002|u007_m001|u007_m034,u007_e001|u007_e009,1.0,0.9615980861491925,1.0,1.0,,0.0,,0.0,175
5,full_qca,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m001|u007_m002|u007_m005|u007_m034,u007_e018|u007_e001|u007_e001|u007_e002|u007_e009,constraint|todo|todo|todo|todo,0.585384|0.558253|0.552013|0.551547|0.54662,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.31500299363094614,0.0,0.5,0.0,0.0,,0.0,87
5,wo_tmt,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m069|u007_m070|u007_m001|u007_m002|u007_m034,u007_e018|u007_e018|u007_e001|u007_e001|u007_e009,todo|constraint|todo|todo|todo,0.6208|0.585384|0.562133|0.550933|0.5492,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.6666666666666666,0.4813308059135458,1.0,1.0,0.0,0.0,,1.0,86
5,wo_decay,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m001|u007_m002|u007_m005|u007_m034|u007_m054,u007_e001|u007_e001|u007_e002|u007_e009|u007_e014,todo|todo|todo|todo|todo,0.558253|0.552013|0.551547|0.54662|0.536533,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.39748952229168844,0.0,0.5,0.0,0.0,,0.0,88
5,wo_compatibility,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m071|u007_m072|u007_m064|u007_m045,u007_e018|u007_e018|u007_e018|u007_e016|u007_e012,constraint|fact|fact|fact|preference,0.504384|0.494563|0.4832|0.4332|0.419675,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,93
5,wo_domain,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m050|u007_m070|u007_m005|u007_m053|u007_m062,u007_e013|u007_e018|u007_e002|u007_e014|u007_e016,status_update|constraint|todo|constraint|constraint,0.502138|0.485384|0.48488|0.464691|0.449313,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89
5,wo_penalty,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m001|u007_m002|u007_m005|u007_m034,u007_e018|u007_e001|u007_e001|u007_e002|u007_e009,constraint|todo|todo|todo|todo,0.585384|0.558253|0.552013|0.551547|0.54662,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.31500299363094614,0.0,0.5,0.0,0.0,,0.0,87
10,full_qca,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m001|u007_m002|u007_m005|u007_m034|u007_m071|u007_m054|u007_m072|u007_m050|u007_m062,u007_e018|u007_e001|u007_e001|u007_e002|u007_e009|u007_e018|u007_e014|u007_e018|u007_e013|u007_e016,constraint|todo|todo|todo|todo|fact|todo|fact|status_update|constraint,0.585384|0.558253|0.552013|0.551547|0.54662|0.539563|0.536533|0.5282|0.502138|0.499313,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.31500299363094614,0.0,0.5,0.0,0.0,,0.0,182
10,wo_tmt,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m069|u007_m070|u007_m001|u007_m002|u007_m034|u007_m054|u007_m071|u007_m072|u007_m005|u007_m009,u007_e018|u007_e018|u007_e001|u007_e001|u007_e009|u007_e014|u007_e018|u007_e018|u007_e002|u007_e003,todo|constraint|todo|todo|todo|todo|fact|fact|todo|todo,0.6208|0.585384|0.562133|0.550933|0.5492|0.541333|0.539563|0.5282|0.509067|0.505867,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.6666666666666666,0.4813308059135458,1.0,1.0,0.0,0.0,,1.0,176
10,wo_decay,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m001|u007_m002|u007_m005|u007_m034|u007_m054|u007_m013|u007_m006|u007_m033|u007_m058|u007_m053,u007_e001|u007_e001|u007_e002|u007_e009|u007_e014|u007_e004|u007_e002|u007_e009|u007_e015|u007_e014,todo|todo|todo|todo|todo|todo|todo|dependency|todo|constraint,0.558253|0.552013|0.551547|0.54662|0.536533|0.474|0.468027|0.4618|0.459573|0.448733,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.39748952229168844,0.0,0.5,0.0,0.0,,0.0,166
10,wo_compatibility,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m071|u007_m072|u007_m064|u007_m045|u007_m061|u007_m062|u007_m053|u007_m056|u007_m060,u007_e018|u007_e018|u007_e018|u007_e016|u007_e012|u007_e016|u007_e016|u007_e014|u007_e014|u007_e015,constraint|fact|fact|fact|preference|fact|constraint|constraint|fact|fact,0.504384|0.494563|0.4832|0.4332|0.419675|0.419344|0.418313|0.417025|0.416533|0.416533,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,198
10,wo_domain,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m050|u007_m070|u007_m005|u007_m053|u007_m062|u007_m071|u007_m056|u007_m060|u007_m064|u007_m072,u007_e013|u007_e018|u007_e002|u007_e014|u007_e016|u007_e018|u007_e014|u007_e015|u007_e016|u007_e018,status_update|constraint|todo|constraint|constraint|fact|fact|fact|fact|fact,0.502138|0.485384|0.48488|0.464691|0.449313|0.439563|0.4282|0.4282|0.4282|0.4282,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,214
10,wo_penalty,u007,u007_q002,task,task_due,,今天有哪些快到截止但不能被过度放大的事项？,u007_m070|u007_m001|u007_m002|u007_m005|u007_m034|u007_m071|u007_m054|u007_m072|u007_m050|u007_m062,u007_e018|u007_e001|u007_e001|u007_e002|u007_e009|u007_e018|u007_e014|u007_e018|u007_e013|u007_e016,constraint|todo|todo|todo|todo|fact|todo|fact|status_update|constraint,0.585384|0.558253|0.552013|0.551547|0.54662|0.539563|0.536533|0.5282|0.502138|0.499313,u007_m002|u007_m069|u007_m026,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.31500299363094614,0.0,0.5,0.0,0.0,,0.0,182
